state_code,state_name,district_code,district_name,complex_code,complex_name,court_numbers,flag
1,Maharashtra,25,Pune,1010297,"Pune, Civil and Criminal Court",18,N
1,Maharashtra,25,Pune,1010298,"Maval, Civil Court",21,N
1,Maharashtra,25,Pune,1010299,"Bhor, Civil Court",8,N
1,Maharashtra,25,Pune,1010300,"Indapur, Civil Court","5,31,32",N
1,Maharashtra,25,Pune,1010301,"Daund, Civil Court","6,30",N
1,Maharashtra,25,Pune,1010302,"Akurdi, Criminal Court",17,N
1,Maharashtra,25,Pune,1010303,"Pune, District and Sessions Court","1,2,3,22,23",N
1,Maharashtra,25,Pune,1010304,"Pimpri, Civil Court","16,19",N
1,Maharashtra,25,Pune,1010305,"Pune, JMFC, Cantonment Court",11,N
1,Maharashtra,25,Pune,1010521,Vadgaon Civil Court Senior Division,28,N
1,Maharashtra,25,Pune,1010522,Vadgaon Maval Add. District Court,29,N
1,Maharashtra,25,Pune,1370102,"Civil and Criminal Court, Paud",35,N
1,Maharashtra,24,Raigad,1010276,"Mahad, Civil and Criminal Court","6,19,20,21",N
1,Maharashtra,24,Raigad,1010277,"Murud, Civil and Criminal Court",15,N
1,Maharashtra,24,Raigad,1010278,"Pen, Civil and Criminal Court",8,N
1,Maharashtra,24,Raigad,1010279,"Shriwardhan, Civil and Cri Court",10,N
1,Maharashtra,24,Raigad,1010280,"Karjat, Civil and Criminal Court",4,N
1,Maharashtra,24,Raigad,1010281,"Uran, Civil and Criminal Court",11,N
1,Maharashtra,24,Raigad,1010282,"Roha, Civil and Criminal Court",9,N
1,Maharashtra,24,Raigad,1010283,"Pali, Civil and Criminal Court",16,N
1,Maharashtra,24,Raigad,1010284,"Panvel, Civil and Criminal Court","12,13",N
1,Maharashtra,24,Raigad,1010285,"Khalapur, Civil and Criminal Court",5,N
1,Maharashtra,24,Raigad,1010286,"Mangaon, Raigad, District Court","7,14,18",N
1,Maharashtra,24,Raigad,1010287,"RaigadAlibag,Dist and Session Court","1,2,3",N
1,Maharashtra,24,Raigad,1010514,"Panvel, District and Addl. Sessions",17,N
1,Maharashtra,32,Ratnagiri,1010379,"Lanja, Civil and Criminal Court",9,N
1,Maharashtra,32,Ratnagiri,1010380,"Deorukh, Civil and Criminal Court",6,N
1,Maharashtra,32,Ratnagiri,1010381,"Khed, District and Sessions Court","7,8,12",N
1,Maharashtra,32,Ratnagiri,1010382,"Ratnagiri, Dist and Sessions Court","1,2,3",N
1,Maharashtra,32,Ratnagiri,1010383,"Chiplun, Civil and Criminal Court",4,N
1,Maharashtra,32,Ratnagiri,1010384,"Dapoli, Civil and Criminal Court",5,N
1,Maharashtra,32,Ratnagiri,1010385,"Guhagar, Civil and Criminal Court",11,N
1,Maharashtra,32,Ratnagiri,1010386,"Rajapur, Civil and Criminal Court",10,N
1,Maharashtra,32,Ratnagiri,1010510,Chiplun District Judge 1 and Addl.,13,N
1,Maharashtra,32,Ratnagiri,1370044,"Mandangad, Civil Judge Junior Division",14,N
1,Maharashtra,35,Sangli,1010412,"Palus, Civil and Criminal Court",1,N
1,Maharashtra,35,Sangli,1010413,"KawatheMahakal, Civil and Criminal",6,N
1,Maharashtra,35,Sangli,1010414,"Islampur, District Judge and ASJ","9,10",N
1,Maharashtra,35,Sangli,1010415,"Kadegaon, Civil and Criminal Court",14,N
1,Maharashtra,35,Sangli,1010416,"Atpati, Civil and Criminal Court",8,N
1,Maharashtra,35,Sangli,1010417,"Shirala, Civil and Criminal Court",4,N
1,Maharashtra,35,Sangli,1010418,"Sangli, District and Sessions Court","12,13",N
1,Maharashtra,35,Sangli,1010419,"Miraj, Civil  and Criminal Court",5,N
1,Maharashtra,35,Sangli,1010421,"Sangli, Civil and Criminal Court",11,N
1,Maharashtra,35,Sangli,1010422,"Tasgaon, Civil and Criminal Court",3,N
1,Maharashtra,35,Sangli,1010423,"Vita, Civil  and Criminal Court","2,15",N
1,Maharashtra,35,Sangli,1010424,"Jath, Civil and Criminal Court","7,16",N
1,Maharashtra,35,Sangli,1010544,"Vita, Addl. Dist and Sessions Court",17,N
1,Maharashtra,31,Satara,1010364,"Khandala, Civil and Criminal Court",8,N
1,Maharashtra,31,Satara,1010365,"Satara, District Court, New Bldg","1,2,3",N
1,Maharashtra,31,Satara,1010367,"Medha, Civil and Criminal Court",11,N
1,Maharashtra,31,Satara,1010368,"Phaltan, Civil and Criminal Court",14,N
1,Maharashtra,31,Satara,1010369,"Karad, District Court I","6,7",N
1,Maharashtra,31,Satara,1010370,"Karad, Civil and Criminal Court",5,N
1,Maharashtra,31,Satara,1010371,"Mhaswad Man, Civil and Criminal Ct",12,N
1,Maharashtra,31,Satara,1010372,"Wai, Civil and Criminal Court",16,N
1,Maharashtra,31,Satara,1010373,"Mahabaleshwar, Civil and Cri Court",10,N
1,Maharashtra,31,Satara,1010374,"Koregaon, Civil and Criminal Court",9,N
1,Maharashtra,31,Satara,1010375,"Patan, Civil and Criminal Court",13,N
1,Maharashtra,31,Satara,1010376,"Vaduj Khatav, Civil and Cri Court",15,N
1,Maharashtra,31,Satara,1010377,"Dahiwadi, Man, Civil Court",4,N
1,Maharashtra,31,Satara,1010378,"Vaduj Khatav,Dist and Session Court","17,18",N
1,Maharashtra,31,Satara,1010524,"Wai, Additional District Court",19,N
1,Maharashtra,31,Satara,1010525,"Wai, Civi Court Senior Division",20,N
1,Maharashtra,31,Satara,1010542,"Phaltan, Dist. and Addl. Sessions C",21,N
1,Maharashtra,33,Sindhudurg,1010387,"Kankavli, Civil Court",5,N
1,Maharashtra,33,Sindhudurg,1010388,"Kudal, Civil Court",6,N
1,Maharashtra,33,Sindhudurg,1010389,"Sindhudurg Oros, District Court","1,2,3",N
1,Maharashtra,33,Sindhudurg,1010390,"Dodamarg, Civil Court",10,N
1,Maharashtra,33,Sindhudurg,1010391,"Malvan, Civil Court",7,N
1,Maharashtra,33,Sindhudurg,1010392,"Deogad, Civil Court",4,N
1,Maharashtra,33,Sindhudurg,1010393,"Sawantwadi, Civil Court",8,N
1,Maharashtra,33,Sindhudurg,1010394,"Vengurla, Civil Court",9,N
1,Maharashtra,30,Solapur,1010351,"Malshiras, District and Session Ct","10,11,12",N
1,Maharashtra,30,Solapur,1010352,"Barshi, Civil and Criminal Court",5,N
1,Maharashtra,30,Solapur,1010353,"Pandharpur, Dist and Session Court","16,17,18",N
1,Maharashtra,30,Solapur,1010354,"Barshi, District and Sessions Court","6,7,21",N
1,Maharashtra,30,Solapur,1010355,"Solapur, Dist and Sessions Court","1,2,3",N
1,Maharashtra,30,Solapur,1010356,"Sangola, Civil Court",19,N
1,Maharashtra,30,Solapur,1010357,"Mangalweda, Civil Court",13,N
1,Maharashtra,30,Solapur,1010358,"Karmala, Civil Court","8,22",N
1,Maharashtra,30,Solapur,1010359,"Solapur, Civil and Municipal Court",20,N
1,Maharashtra,30,Solapur,1010360,"Mohol, Civil Court",14,N
1,Maharashtra,30,Solapur,1010361,"Madha, Civil Court","9,23",N
1,Maharashtra,30,Solapur,1010362,"Akkalkot, Civil Court",4,N
1,Maharashtra,30,Solapur,1010363,"Pandharpur, Civil Court",15,N
1,Maharashtra,21,Thane,1010246,"Kalyan, Railway Court",12,N
1,Maharashtra,21,Thane,1010247,"Thane, District and Sessions Court","1,2,3,4,5",N
1,Maharashtra,21,Thane,1010248,"Shahapur, Civil and Criminal Court",17,N
1,Maharashtra,21,Thane,1010250,"Palghar, District and Addl Session","14,15,28",N
1,Maharashtra,21,Thane,1010251,"Vasai, District and Addl Sessions","19,23,24",N
1,Maharashtra,21,Thane,1010252,"Bhiwandi, Civil and Criminal Court","6,31,32",N
1,Maharashtra,21,Thane,1010253,"Dahanu, Civil and Criminal Court",7,N
1,Maharashtra,21,Thane,1010254,"Ulhasnagar, Civil and Criminal Cour",18,N
1,Maharashtra,21,Thane,1010255,"Kalyan, District and Addl Sessions","9,10,25,26,27",N
1,Maharashtra,21,Thane,1010256,"Wada, Civil and Criminal Court",22,N
1,Maharashtra,21,Thane,1010257,"Jawhar, Civil and Criminal Court",8,N
1,Maharashtra,21,Thane,1010258,"Vasai, Railway Court",21,N
1,Maharashtra,21,Thane,1010259,"Murbad, Civil and Criminal Court",13,N
1,Maharashtra,21,Thane,1010531,"Belapur, Add. District Court","20,29,30",N
1,Maharashtra,21,Thane,1370043,"Mira Bhayandar, Civil and Criminal Court",33,N
1,Maharashtra,21,Thane,1370104,Civil and Criminal Court Chikhloli Ambarnath,34,N
1,Maharashtra,8,Wardha,1010101,"Wardha, District and Sessions New B",1,N
1,Maharashtra,8,Wardha,1010102,"Karanaja, Gh, Civil and Criminal",5,N
1,Maharashtra,8,Wardha,1010103,"Seloo, Civil and Criminal Court",9,N
1,Maharashtra,8,Wardha,1010104,"Wardha, District and Sessions Old B","2,3",N
1,Maharashtra,8,Wardha,1010105,"Hinganghat, Civil and CriminalCourt","4,11,12",N
1,Maharashtra,8,Wardha,1010106,"Arvi, Civil and Criminal Court","7,13",N
1,Maharashtra,8,Wardha,1010107,"Samudrapur,Civil and Criminal Court",10,N
1,Maharashtra,8,Wardha,1010108,"Ashti, Civil and Criminal",8,N
1,Maharashtra,8,Wardha,1010109,"Pulgaon, Civil and Criminal Court",6,N
1,Maharashtra,36,Washim,1010425,"Risod, Civil and Criminal Court",7,N
1,Maharashtra,36,Washim,1010426,"Manora, Civil and Criminal Court",4,N
1,Maharashtra,36,Washim,1010427,"Mangrulpir,Civil and Criminal Court","6,8,9",N
1,Maharashtra,36,Washim,1010428,"Malegaon, Civil and Criminal Court",10,N
1,Maharashtra,36,Washim,1010429,"Karanaja, Civil and Criminal Court","5,11",N
1,Maharashtra,36,Washim,1010430,"Washim, District and ASJ Court","1,2,3",N
1,Maharashtra,14,Yavatmal,1010160,"Yavatmal, District and Sessions","1,2,3",N
1,Maharashtra,14,Yavatmal,1010161,"Arni, Civil and Criminal Court",20,N
1,Maharashtra,14,Yavatmal,1010162,"Wani, Civil and Criminal Court",19,N
1,Maharashtra,14,Yavatmal,1010163,"Ner, Civil and Criminal Court",15,N
1,Maharashtra,14,Yavatmal,1010164,"Babulgaon, Civil and Criminal Court",4,N
1,Maharashtra,14,Yavatmal,1010165,"Ghatanji, Civil Court",8,N
1,Maharashtra,14,Yavatmal,1010166,"Umarkhed, Civil Court","18,23",N
1,Maharashtra,14,Yavatmal,1010167,"Kalamb, Civil Court",9,N
1,Maharashtra,14,Yavatmal,1010168,"Pusad, Addl Sessions Court","16,17",N
1,Maharashtra,14,Yavatmal,1010169,"Maregaon, Civil Court",14,N
1,Maharashtra,14,Yavatmal,1010170,"Ralegaon, Civil and Criminal Court",21,N
1,Maharashtra,14,Yavatmal,1010171,"Darwha,Addl District Sessions Court","5,6",N
1,Maharashtra,14,Yavatmal,1010172,"Digras, Civil and Criminal Court",7,N
1,Maharashtra,14,Yavatmal,1010173,"Jamni, Civil and Criminal Court",22,N
1,Maharashtra,14,Yavatmal,1010174,"Mahagaon, Civil and Criminal Court",13,N
1,Maharashtra,14,Yavatmal,1010175,"Kelapur, District and ASJ Court","10,11,12",N
1,Maharashtra,14,Yavatmal,1370064,"Wani, Civil Judge Senior Division","19,24",N
25,Manipur,3,Bishnupur,1250025,"Bishnupur Court Complex, Bishnupur","1,2,3",N
25,Manipur,8,Chandel,1250033,Chandel Court Complex,"1,3",N
25,Manipur,8,Chandel,1250037,Moreh Court Complex,2,N
25,Manipur,6,Churachandpur,1250030,Churachandpur Court Complex,1,N
25,Manipur,6,Churachandpur,1370050,CJM Court Complex,2,N
25,Manipur,1,Imphal East,1250019,"Lamphel Court Complex, Lamphel","5,6,9,10",N
25,Manipur,1,Imphal East,1250020,Jiribam Court Complex,11,N
25,Manipur,1,Imphal East,1250021,"Cheirap Court Complex, Uripok","1,12",N
25,Manipur,2,Imphal West,1250022,Lamphel Court Complex,"3,6,7,8,9,12,13,16",N
25,Manipur,2,Imphal West,1250023,MACT Court Complex,11,N
25,Manipur,2,Imphal West,1250024,Cheirap Court Complex,"1,5,14,15",N
25,Manipur,5,Senapati,1250029,DJ Senapati Court Complex,1,N
25,Manipur,5,Senapati,1250036,Kangpokpi Court Complex,"2,3,4",Y
25,Manipur,9,Tamenglong,1250039,DJ Tamenglong Court Complex,2,N
25,Manipur,9,Tamenglong,1250040,CJM Tamenglong,1,N
25,Manipur,4,Thoubal,1250026,Thoubal Court Complex,"1,2,4",N
25,Manipur,4,Thoubal,1250027,Family Court Complex Thoubal,3,N
25,Manipur,7,Ukhrul,1250031,DJ Court Complex Ukhrul,1,N
25,Manipur,7,Ukhrul,1250032,"CJM Ukhrul Court Complex,Ukhrul",2,N
21,Meghalaya,13,Eastern West Khasi Hills,1210027,"Sub Divisional Court, Mairang","1,2",N
21,Meghalaya,4,East Garo Hills,1210015,District Court Complex Williamnagar,"1,2,3,4,5",N
21,Meghalaya,11,East Jaintia Hills,1210023,District Court Complex Khliehriat,"1,2,3,4",N
21,Meghalaya,1,East Khasi Hills,1210002,District Court Complex Shillong,"2,3,4,5,6,7,8,10",N
21,Meghalaya,1,East Khasi Hills,1210024,"Sub Divisional Court, Sohra",9,N
21,Meghalaya,114,JHADC Court,1370110,"JHADC Court Complex, Jowai",1,N
21,Meghalaya,9,KHADC Court,1210020,"KHADC Court Complex, Shillong",1,N
21,Meghalaya,10,North Garo Hills,1210022,District Court Complex Resubelpara,"1,2,3,4",N
21,Meghalaya,5,Ri Bhoi,1210016,"Nongpoh, Dist and Session Court","1,2,3",N
21,Meghalaya,12,South Garo Hills,1210025,"District Court Complex, Baghmara","1,2,3",N
21,Meghalaya,8,South West Garo Hills,1210018,District Court Complex Ampati,"1,2,3,4",N
21,Meghalaya,6,South West Khasi Hills,1210026,District Court Complex Mawkyrwat,"1,2,3,4",N
21,Meghalaya,2,West Garo Hills,1210003,District Court Complex Tura,"1,2,3,4,5",N
21,Meghalaya,2,West Garo Hills,1210021,"Sub Divisional Court, Dadenggre",6,N
21,Meghalaya,3,West Jaintia Hills,1210004,District Court Complex Jowai,"1,2,3,4,5,6,7,8,9,10",N
21,Meghalaya,3,West Jaintia Hills,1210008,"Sub Divisional Court, Amlarem",11,N
21,Meghalaya,7,West Khasi Hills,1210017,District Court Complex Nongstoin,"1,2,3,4,5",N
19,Mizoram,1,Aizawl,1190006,Aizawl District Court,"1,2,3,4,12,13",Y
19,Mizoram,1,Aizawl,1190007,Serchhip District Court,"5,6",Y
19,Mizoram,1,Aizawl,1190011,Mamit District Court,"7,8",Y
19,Mizoram,1,Aizawl,1190014,Kolasib District Court,"9,10",Y
19,Mizoram,4,Champhai,1190013,Champhai District Court,"1,2,3,4",Y
19,Mizoram,2,Lunglei,1190008,Lawngtlai District Court,"4,5",Y
19,Mizoram,2,Lunglei,1190009,Lunglei District Court,"1,2,3",Y
19,Mizoram,2,Lunglei,1190012,Saiha District Court,"6,7,8",Y
34,Nagaland,1,Dimapur,1340003,District Court Complex Dimapur,"1,2,3,4,6",Y
34,Nagaland,12,Kiphire,1340013,District Court Complex Kiphire,"1,2,3",Y
34,Nagaland,2,Kohima,1340002,District Court Complex Kohima,"1,2,3",Y
34,Nagaland,8,Longleng,1340008,District Court Complex Longleng,"1,2,3",Y
34,Nagaland,3,Mokokchung,1340005,District Court Complex Mokokchung,"1,2,3",Y
34,Nagaland,7,Mon,1340011,District Court Complex Mon,"1,2,3",Y
34,Nagaland,11,Peren,1340012,District Court Complex Peren,"1,2,3",Y
34,Nagaland,6,Phek,1340009,District Court Complex Phek,"1,2,3",Y
34,Nagaland,9,Tuensang,1340010,District Court Complex Tuensang,"1,2,3",Y
34,Nagaland,4,Wokha,1340006,District Court Complex Wokha,"1,2,3",Y
34,Nagaland,5,Zunheboto,1340007,District Court Complex Zunheboto,"1,2",Y
11,Odisha,27,Anugul,1110113,"Court Complex, Talcher","5,6,7",N
11,Odisha,27,Anugul,1110114,"Court Complex, Athamallik","10,11,12,13",N
11,Odisha,27,Anugul,1110115,"DJ Court Complex, Angul","2,3,4",N
11,Odisha,27,Anugul,1110116,"Court Complex, Pallahara","8,9",N
11,Odisha,27,Anugul,1370182,"Court Complex, Chhendipada",14,N
11,Odisha,17,Balangir,1110080,"DJ Court Complex, Bolangir","2,3,4",N
11,Odisha,17,Balangir,1110081,"Court Complex, Patnagarh","5,6,7",N
11,Odisha,17,Balangir,1110082,"Court Complex, Titilagarh","8,9,10",Y
11,Odisha,17,Balangir,1110083,"Court Complex, Kantabanji","11,12,13",Y
11,Odisha,17,Balangir,1110138,JMFC Loisingha,14,Y
11,Odisha,17,Balangir,1110140,"JMFC,Saintala",15,Y
11,Odisha,17,Balangir,1370148,"Court Complex, Muribahal",16,N
11,Odisha,5,Balasore,1110029,"Court Complex, Jaleswar","6,7,13",Y
11,Odisha,5,Balasore,1110030,"DJ Court Complex, Balasore","2,3,4",N
11,Odisha,5,Balasore,1110031,"Court Complex, Soro","10,11,12",Y
11,Odisha,5,Balasore,1110032,"Court Complex, Nilagiri","8,14",Y
11,Odisha,5,Balasore,1110033,"Collectorate Complex, Balasore",5,N
11,Odisha,5,Balasore,1110034,"Kacheri Complex, Nilagiri",9,N
11,Odisha,5,Balasore,1370180,"Court Complex, Basta",15,N
11,Odisha,5,Balasore,1370181,"Court Complex, Bhogarai",16,N
11,Odisha,29,Bargarh,1110117,"Court Complex, Sohella","7,8",N
11,Odisha,29,Bargarh,1110118,"Fast Track Court Complex, Padmapur",9,N
11,Odisha,29,Bargarh,1110119,"Sub Judge Court Complex, Padmapur","4,5,6",N
11,Odisha,29,Bargarh,1110120,"Court Complex, Barapalli","10,11",N
11,Odisha,29,Bargarh,1110121,"Court Complex, Bargarh","1,2,3",N
11,Odisha,29,Bargarh,1110134,"Gram Nyayalaya Complex, Attabira",12,Y
11,Odisha,29,Bargarh,1370167,"Court Complex, Bheden",13,N
11,Odisha,18,Bhadrak,1110084,"Court Complex, Chandbali",7,N
11,Odisha,18,Bhadrak,1110085,"Court Complex, Bhadrak","2,3,4",N
11,Odisha,18,Bhadrak,1110086,"Court Complex, Basudevpur","5,8",N
11,Odisha,18,Bhadrak,1110087,"Court Complex, Dhamnagar",6,N
11,Odisha,24,Boudh,1110107,"Court Complex, Kantamal","5,6,7",N
11,Odisha,24,Boudh,1110108,"Court Complex, Boudh","2,3,4",N
11,Odisha,1,Cuttack,1110005,"JMFC Court Complex,Tigiria",23,N
11,Odisha,1,Cuttack,1110006,"Court Complex, Salipur","19,20,21",N
11,Odisha,1,Cuttack,1110007,"Court Complex, Narasinghpur","12,25",Y
11,Odisha,1,Cuttack,1110008,"Collectorate Campus, Cuttack","17,22",N
11,Odisha,1,Cuttack,1110010,"Court Complex, Baramba","13,26",Y
11,Odisha,1,Cuttack,1110011,"Court Complex, Banki","14,15",N
11,Odisha,1,Cuttack,1110012,"Court Complex, Athagarh","7,8,9",N
11,Odisha,1,Cuttack,1110013,"Courts Complex, Cuttack","3,4,5,18,24",Y
11,Odisha,1,Cuttack,1370161,"Court Complex, Niali",27,N
11,Odisha,30,Deogarh,1110122,"District Court Complex, Deogarh","1,2,3",N
11,Odisha,30,Deogarh,1370162,"Court Complex, Reamal",4,N
11,Odisha,7,Dhenkanal,1110040,"Court Complex, Dhenkanal","2,3,4",N
11,Odisha,7,Dhenkanal,1110041,"Court Complex, Hindol","8,9,10",N
11,Odisha,7,Dhenkanal,1110042,"Court Complex, Kamakshyanagar","5,6,7",N
11,Odisha,7,Dhenkanal,1110133,Court Complex Bhuban,11,Y
11,Odisha,7,Dhenkanal,1110137,JMFC Parjanga,12,Y
11,Odisha,7,Dhenkanal,1370164,"Court Complex, Gondia",13,N
11,Odisha,9,Gajapati,1110047,"Court Complex, Parlakhemundi","2,3,4",N
11,Odisha,9,Gajapati,1110048,"Court Complex, R. Udayagiri","5,6",N
11,Odisha,4,Ganjam,1110018,"District Court Complex, Berhampur","2,3,4",Y
11,Odisha,4,Ganjam,1110019,"Court Complex, Khallikote","11,12,23",N
11,Odisha,4,Ganjam,1110020,"SDJM Court Complex, Berhampur",5,Y
11,Odisha,4,Ganjam,1110021,"Court Complex, Aska","16,17,18",N
11,Odisha,4,Ganjam,1110022,"Court Complex, Bhanjanagar","19,20,21",N
11,Odisha,4,Ganjam,1110023,"Court Complex, Digapahandi",10,N
11,Odisha,4,Ganjam,1110024,"Court Complex, Kodala","6,7,24",N
11,Odisha,4,Ganjam,1110025,"Court Complex, Patrapur",9,N
11,Odisha,4,Ganjam,1110026,"JMFC Court Complex, Soroda","22,29",Y
11,Odisha,4,Ganjam,1110027,"Court Complex, Purushottampur","8,28",N
11,Odisha,4,Ganjam,1110028,"Court Complex, Chhatrapur","13,14,15",N
11,Odisha,4,Ganjam,1110130,"Court Complex, Hinjili","25,26",Y
11,Odisha,4,Ganjam,1110131,"Gram Nyayalaya, Sanakhemundi",27,N
11,Odisha,4,Ganjam,1110135,"Court Complex, Seragada",30,Y
11,Odisha,4,Ganjam,1110142,"Court Complex, Buguda",31,Y
11,Odisha,4,Ganjam,1110143,"Court Complex, Kabisuryanagar",32,N
11,Odisha,19,Jajpur,1110088,"Court Complex, Jajpur Road","5,6,7",N
11,Odisha,19,Jajpur,1110089,"Court Complex, Jajpur","2,3,4",N
11,Odisha,19,Jajpur,1370100,"Civil Courts Complex, Chandikhole","8,9,10",Y
11,Odisha,12,Jharsuguda,1110062,SDJM Court Complex,2,N
11,Odisha,12,Jharsuguda,1110063,"Court Complex, Jharsuguda","3,4,5",N
11,Odisha,12,Jharsuguda,1110141,Gramanayalaya Lakhanpur,6,Y
11,Odisha,10,Kalahandi,1110049,"Court Complex, Dharamgarh","8,9,10",N
11,Odisha,10,Kalahandi,1110050,"Court Complex, Junagarh",14,N
11,Odisha,10,Kalahandi,1110051,"District Court Complex, Bhawanipatna","4,5,6",N
11,Odisha,10,Kalahandi,1110052,"CJM Court Complex, Bhawanipatna",3,N
11,Odisha,10,Kalahandi,1110053,"JMFC Court Complex, Kesinga",13,N
11,Odisha,10,Kalahandi,1110054,"Court Complex, Jaipatna","12,15",Y
11,Odisha,10,Kalahandi,1110055,"Court Complex, M.Rampur",11,N
11,Odisha,23,Kandhamal,1110103,"Court Complex, Daringibadi",8,N
11,Odisha,23,Kandhamal,1110104,"Court Complex, Phulbani","2,3,4",N
11,Odisha,23,Kandhamal,1110105,"Court Complex, Baliguda","6,7,9",N
11,Odisha,23,Kandhamal,1110106,"Court Complex, G. Udayagiri",5,N
11,Odisha,2,Kendrapada,1110014,"Court Complex, Kendrapara","2,4,5",N
11,Odisha,2,Kendrapada,1370150,"Court Complex, Pattamundai","6,7,9",Y
11,Odisha,2,Kendrapada,1370151,"Court Complex, Aul",8,N
11,Odisha,2,Kendrapada,1370185,"Court Complex, Rajnagar",10,N
11,Odisha,13,Keonjhar,1110064,"Court Complex, Champua","8,9,10",N
11,Odisha,13,Keonjhar,1110065,"District & Sessions Judge, Keonjhar","2,3,4",N
11,Odisha,13,Keonjhar,1110066,"Gram Nyayalaya, Ghasipura",12,N
11,Odisha,13,Keonjhar,1110067,"SDJM Court Complex, Badbil",7,N
11,Odisha,13,Keonjhar,1110068,"Court Complex, Anandpur","5,6,11",N
11,Odisha,8,Khurda,1110043,"Court Complex, Banapur","9,10,11",Y
11,Odisha,8,Khurda,1110044,"Court Complex, Khurda","5,6,7",Y
11,Odisha,8,Khurda,1110045,"Court Complex, Bhubaneswar","2,3,4",Y
11,Odisha,8,Khurda,1110046,"Court Complex, Jatni",8,N
11,Odisha,8,Khurda,1110132,"Gram Nyayalaya, Tangi",12,N
11,Odisha,6,Koraput,1110035,"Court Complex, Laxmipur",10,N
11,Odisha,6,Koraput,1110036,"Court Complex, Jeypore","3,4,5",N
11,Odisha,6,Koraput,1110038,"Court Complex, Kotpad",9,N
11,Odisha,6,Koraput,1110039,"Court Complex, Koraput","6,7,8",N
11,Odisha,6,Koraput,1110129,"GRAM NYAYALAYA,SEMILIGUDA",12,N
11,Odisha,31,Malkangiri,1110123,"Court Complex, Malkangiri","1,2",N
11,Odisha,31,Malkangiri,1110124,"SDJM Court Complex, Malkangiri","3,5",N
11,Odisha,31,Malkangiri,1110125,"Court Complex, Mottu",4,N
11,Odisha,26,Mayurbhanj,1110109,"Court Complex, Rairangpur","5,6,7",N
11,Odisha,26,Mayurbhanj,1110110,"Court Complex, Udala","10,11,14",Y
11,Odisha,26,Mayurbhanj,1110111,"Court Complex, Karanjia","8,9,12",N
